ecfp_feature_25,ecfp_feature_33,ecfp_feature_39,ecfp_feature_45,ecfp_feature_98,ecfp_feature_112,ecfp_feature_116,ecfp_feature_128,ecfp_feature_136,ecfp_feature_144,ecfp_feature_147,ecfp_feature_191,ecfp_feature_202,ecfp_feature_233,ecfp_feature_278,ecfp_feature_294,ecfp_feature_314,ecfp_feature_333,ecfp_feature_344,ecfp_feature_352,ecfp_feature_356,ecfp_feature_360,ecfp_feature_361,ecfp_feature_375,ecfp_feature_378,ecfp_feature_433,ecfp_feature_452,ecfp_feature_578,ecfp_feature_650,ecfp_feature_674,ecfp_feature_694,ecfp_feature_725,ecfp_feature_726,ecfp_feature_780,ecfp_feature_790,ecfp_feature_801,ecfp_feature_807,ecfp_feature_830,ecfp_feature_831,ecfp_feature_849,ecfp_feature_875,ecfp_feature_888,ecfp_feature_896,ecfp_feature_930,ecfp_feature_932,ecfp_feature_935,ecfp_feature_940,ecfp_feature_960,ecfp_feature_963,ecfp_feature_969,ecfp_feature_1004,ecfp_feature_1009,radius,diameter,num_heteroatoms,num_rotatable_bonds,num_h_acceptors,num_h_donors,tpsa,mol_wt,o%,n%,c%,capacity_max,smiles
0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,2.0,2.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,15.0,14.0,4.0,4.0,0.0,57.44,640.0745785199999,0.0,0.08695652173913043,0.6956521739130435,511.0,FC(C(F)=C1F)=C(F)C(F)=C1C(N2C3=CC=C(C#N)C=C3)=CC4=C2C=C(C5=C(F)C(F)=C(F)C(F)=C5F)N4C6=CC=C(C#N)C=C6
0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,2.0,2.0,0.0,0.0,0.0,14.0,6.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,15.0,10.0,4.0,4.0,0.0,57.44,568.1122657680002,0.0,0.09523809523809523,0.7619047619047619,560.0,FC1=CC(F)=C(C2=CC3=C(C=C(N3C4=CC=C(C=C4)C#N)C5=C(C=C(C(F)=C5)F)F)N2C6=CC=C(C=C6)C#N)C=C1F
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,18.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,13.0,9.0,1.0,9.0,6.0,163.67999999999998,460.10457892799997,0.11428571428571428,0.14285714285714285,0.7428571428571429,163.0,Nc(cc(N)c(cc1)c23)c2ccc4c3c1c(N(C5=O)C(c6c5cc7c(C([N]C7=O)=O)c6)=O)cc4N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,6.0,0.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,22.0,8.0,0.0,1.0,2.0,0.0,6.0,23.0,1.0,2.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,25.0,12.0,7.0,12.0,6.0,182.31,735.270635916,0.05357142857142857,0.16071428571428573,0.7857142857142857,185.0,Nc1ccc(c2nc(c3ccc(N4COc5c(C4)ccc(c6nc(c7ccc(O)cc7)nc(c8ccc(O)cc8)n6)c5)cc3)nc(c9ccc(N)cc9)n2)cc1
6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,15.0,0.0,0.0,3.0,9.0,6.0,0.0,0.0,0.0,0.0,3.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,22.0,24.0,9.0,21.0,12.0,336.8999999999999,720.2792679239999,0.05555555555555555,0.3333333333333333,0.5555555555555556,231.0,Nc7nc(N)nc(/N=C/c6ccc(B5OB(c2ccc(/C=N/c1nc(N)nc(N)n1)cc2)OB(c4ccc(/C=N/c3nc(N)nc(N)n3)cc4)O5)cc6)n7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,23.0,14.0,2.0,12.0,8.0,198.76,742.1453870080001,0.21428571428571427,0.0,0.75,83.0,Oc(c1)c(O)cc2c1c(cc(O)c(O)c3)c3c4c2cc5c(OB(O5)c6ccc(B7Oc(c8)c(O7)cc9c8c(cc(O)c(O)c%10)c%10c%11c9cc(O)c(O)c%11)cc6)c4
0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,6.0,4.0,10.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,20.0,8.0,4.0,0.0,0.0,5.0,8.0,0.0,6.0,0.0,2.0,0.0,0.0,17.0,34.0,16.0,32.0,16.0,8.0,211.79999999999998,1466.8459998719995,0.03636363636363636,0.10909090909090909,0.8545454545454545,141.0,NC1=CC2=C(C=C1)N(CCCCCC)C3=C2C(N(CCCCCC)C4=C5C=C(N)C=C4)=C5C6=C3C7=C(C=CC(N8C(C(C=C(C(N(C(C=C9)=CC%10=C9C%11=C(N%10CCCCCC)C%12=C(N(CCCCCC)C%13=C%12C=C(N)C=C%13)C%14=C%11N(CCCCCC)C%15=C%14C=C(N)C=C%15)C%16=O)=O)C%16=C%17)=C%17C8=O)=O)=C7)N6CCCCCC
4.0,6.0,0.0,6.0,2.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,2.0,0.0,0.0,6.0,0.0,6.0,2.0,0.0,32.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,16.0,0.0,0.0,0.0,0.0,2.0,0.0,22.0,8.0,4.0,0.0,0.0,4.0,6.0,0.0,6.0,0.0,0.0,0.0,2.0,18.0,35.0,12.0,34.0,12.0,8.0,158.38,1382.8976415199998,0.0,0.11538461538461539,0.8846153846153846,183.0,CCCCCCN1C(C2=C(C3=C4N(C5=C3C=C(C=C5)N)CCCCCC)N(C6=C2C=C(C=C6)N)CCCCCC)=C4C7=C1C=C(C=C7)/N=C/C8=CC=C(/C=N/C9=CC%10=C(C%11=C(C%12=C(C%13=C%11N(C%14=C%13C=C(C=C%14)N)CCCCCC)N(C%15=C%12C=C(C=C%15)N)CCCCCC)N%10CCCCCC)C=C9)C=C8
0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0,3.0,1.0,8.0,1.0,0.0,0.0,3.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,16.0,10.0,6.0,9.0,5.0,167.35,440.0678218519999,0.22580645161290322,0.06451612903225806,0.6774193548387096,42.0,O=S(C1=CC=C(C=C1)/N=C/C2=C(C(C=O)=C(C(C=O)=C2O)O)O)(C3=CC=C(C=C3)N)=O
0.0,5.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,5.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,8.0,4.0,8.0,2.0,122.29999999999998,497.1950709639999,0.13513513513513514,0.08108108108108109,0.7837837837837838,181.0,O=C1/C(C(/C(C(/C1=C/NC2=NC=C(N/C=C3/C(C(/C(C(C\3=C/C)=O)=C/C)=O)=C/C)C=C2)=O)=C/C)=O)=C\C
0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,2.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,3.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,12.0,5.0,0.0,0.0,1.0,1.0,3.0,15.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,18.0,8.0,6.0,8.0,5.0,140.37,500.19607400800004,0.05263157894736842,0.15789473684210525,0.7894736842105263,354.0,CC1=CC(/C=N/C(C=C2)=CC=C2C3=NC(C4=CC=C(N)C=C4)=NC(C5=CC=C(N)C=C5)=N3)=C(O)C(C=O)=C1
0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,3.0,0.0,0.0,24.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,5.0,8.0,4.0,1.0,63.6,622.2177805680001,0.08695652173913043,0.0,0.8913043478260869,430.0,O=S(C1=CC=C(OC2=CC=C(/C(C3=CC=C(C)C=C3)=C(C4=CC=C(C)C=C4)/C5=CC=C(C)C=C5)C=C2)C=C1)(C6=CC=C(O)C=C6)=O
0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,15.0,9.0,3.0,6.0,0.0,102.41999999999999,525.96395104,0.16666666666666666,0.0,0.75,322.0,O=CC1=CC2=C3C(C=C(C=O)S3)=C4C(C=C(/C=C5C(C(C=C(C(CC6=O)=O)C6=C7)=C7C\5=O)=O)S4)=C2S1
0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,18.0,1.0,0.0,0.0,0.0,1.0,0.0,19.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,3.0,12.0,23.0,6.0,6.0,6.0,2.0,98.79999999999998,608.1736072479999,0.0851063829787234,0.0425531914893617,0.8723404255319149,18.0,NC(C=C1)=CC=C1C2=C(C=C3)C4=C(C=C2)OC5=C(C4=C3O6)C7=C6C=CC(C(C=C8)=CC=C8/N=C/C9=CC(C=O)=CC(C=O)=C9)=C7C=C5
0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,22.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,3.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,23.0,7.0,4.0,7.0,3.0,115.53999999999998,652.199821996,0.1,0.04,0.86,55.0,NC1=CC=C(C2=C3C=CC(OC4=C5C(C=C6)=C(C7=CC=C(N/C=C8C(/C(C(/C(C\8=O)=C\C)=O)=C/C)=O)C=C7)C=C4)=C9C5=C6OC(C=C2)=C39)C=C1
6.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,16.0,1.0,0.0,0.0,0.0,1.0,0.0,16.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,9.0,17.0,5.0,7.0,4.0,2.0,72.52,436.134064542,0.0625,0.0625,0.84375,100.0,NC(C=C1)=CC=C1/N=C/C(C=C2)=CC=C2P(C3=CC=C(C=O)C=C3)C4=CC=C(C=O)C=C4
0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,14.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,18.0,11.0,5.0,7.0,2.0,123.72999999999999,535.962905484,0.14285714285714285,0.05714285714285714,0.6857142857142857,752.0,NC1=CC(C2=O)=C(C=C1)C(C3=C2C=CC(/N=C/C(S/4)=C(C=O)SC4=C5SC(C=O)=C(C=O)S/5)=C3)=O
8.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,4.0,6.0,3.0,1.0,2.0,0.0,0.0,6.0,0.0,4.0,1.0,4.0,28.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,4.0,1.0,40.0,3.0,0.0,0.0,0.0,1.0,0.0,42.0,3.0,3.0,8.0,0.0,3.0,0.0,0.0,14.0,3.0,0.0,3.0,4.0,16.0,32.0,9.0,15.0,9.0,6.0,148.10999999999999,1072.410089524,0.03614457831325301,0.07228915662650602,0.891566265060241,189.0,NC(C=C1)=CC=C1N(C2=CC=C(N(C3=CC=C(N)C=C3)C4=CC=C(N)C=C4)C=C2)C(C=C5)=CC=C5/N=C/C(C=C6)=CC=C6C(C=C7C8=CC=C(C=O)C=C8)=C9C=CC%10=C(C9=C7C=C%11)C%11=C(C%12=CC=C(C=O)C=C%12)C=C%10C%13=CC=C(C=O)C=C%13
8.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,8.0,6.0,3.0,1.0,2.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,26.0,0.0,4.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,4.0,1.0,52.0,3.0,0.0,0.0,2.0,1.0,0.0,52.0,1.0,3.0,16.0,0.0,3.0,0.0,8.0,12.0,3.0,0.0,3.0,4.0,18.0,36.0,9.0,19.0,9.0,6.0,148.10999999999999,1202.488339844,0.03225806451612903,0.06451612903225806,0.9032258064516129,237.0,NC(C=C1)=CC=C1N(C2=CC=C(N(C3=CC=C(N)C=C3)C4=CC=C(N)C=C4)C=C2)C(C=C5)=CC=C5/N=C/C(C=C6)=CC=C6C7=CC=C(/C(C8=CC=C(C9=CC=C(C=O)C=C9)C=C8)=C(C%10=CC=C(C%11=CC=C(C=O)C=C%11)C=C%10)/C%12=CC=C(C%13=CC=C(C=O)C=C%13)C=C%12)C=C7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,10.0,19.0,7.0,5.0,5.0,3.0,75.43,637.0000511120002,0.05128205128205128,0.07692307692307693,0.8205128205128205,576.0,NC1=CC2=C(C=C1)C(C3=CC(NC4=CC=C(N(C5=CC=C(Br)C=C5)C6=CC=C(Br)C=C6)C=C4)=CC=C3C2=O)=O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,17.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,5.0,1.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,6.0,5.0,4.0,3.0,72.19,698.020452208,0.045454545454545456,0.045454545454545456,0.8636363636363636,165.0,NC1=CC2=C(C=C1)C(C3=CC(NC4=CC=C(C5=CC(C6=CC=C(Br)C=C6)=CC(C7=CC=C(Br)C=C7)=C5)C=C4)=CC=C3C2=O)=O
0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,4.0,16.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,18.0,7.0,3.0,5.0,3.0,77.12,634.984401048,0.05128205128205128,0.07692307692307693,0.8205128205128205,210.0,NC1=CC2=C(C=C1)C(C3=CC(NC4=CC=C(C(C=C(Br)C=C5)=C5N6C7=CC=C(Br)C=C7)C6=C4)=CC=C3C2=O)=O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,16.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,19.0,7.0,6.0,4.0,3.0,72.19,789.9466143400001,0.043478260869565216,0.043478260869565216,0.8478260869565217,208.0,NC1=CC2=C(C=C1)C(C3=CC(NC4=CC=C(C(C5=CC=C(Br)C=C5)(C6=CC=C(Br)C=C6)C7=CC=C(Br)C=C7)C=C4)=CC=C3C2=O)=O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,20.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,19.0,7.0,2.0,4.0,3.0,72.19,785.9153142120001,0.043478260869565216,0.043478260869565216,0.8478260869565217,208.0,NC1=CC2=C(C=C1)C(C3=CC(NC4=CC=C(C(C5=C6C=C(Br)C=C5)(C7=CC=C(Br)C=C76)C8=CC=C(Br)C=C89)C9=C4)=CC=C3C2=O)=O
0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,26.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,3.0,12.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,31.0,17.0,44.0,9.0,0.0,113.43,1721.454513564,0.04,0.05,0.83,425.0,O=C(N1CC(CCCCCCCC)CCCCCCCCCC)C2=CC(C3=CC=C(Br)S3)=C4C(C2=C5C1=O)=C(C(N(CC(CCCCCCCC)CCCCCCCCCC)C4=O)=O)C=C5C6=CC=C(S6)C(S7)=CC=C7C8=NC(C9=CC=C([Sn](C)(C)C)S9)=NC(C%10=CC=C([Sn](C)(C)C)S%10)=N8
0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,11.0,5.0,4.0,5.0,3.0,92.75,318.100442308,0.125,0.08333333333333333,0.7916666666666666,583.0,NC1=C(C=CC=C2/N=C/C3=CC(C=O)=C(O)C(C=O)=C3)C2=CC=C1
0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,11.0,6.0,4.0,6.0,4.0,112.98,334.0953569279999,0.16,0.08,0.76,362.0,NC1=C(C2=CC=C1)C=CC=C2/N=C/C3=CC(C=O)=C(C(C=O)=C3O)O
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,12.0,9.0,4.0,9.0,11.0,188.08,320.112069612,0.21739130434782608,0.17391304347826086,0.6086956521739131,3.0,OC1=C(NCC2=C(O)C=C(C=O)C(O)=C2)C(N)=C(O)C(N)=C1N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,22.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,17.0,16.0,2.0,16.0,12.0,299.16,568.109109472,0.19047619047619047,0.19047619047619047,0.6190476190476191,284.0,O=C(C(C=C1)=C2C3=C1C(N(C4=C(N)C(C(N)=C(N)C4=O)=O)C(C3=CC=C25)=O)=O)N(C6=C(N)C(C(N)=C(N)C6=O)=O)C5=O
0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,6.0,3.0,1.0,2.0,0.0,0.0,2.0,2.0,4.0,1.0,4.0,28.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,2.0,1.0,20.0,3.0,2.0,0.0,0.0,1.0,0.0,26.0,5.0,3.0,8.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,16.0,31.0,11.0,23.0,9.0,6.0,148.10999999999999,1128.479432036,0.03614457831325301,0.07228915662650602,0.8674698795180723,227.0,O=C1C(C2=C(C3=CC(/C=N/C4=CC=C(C5=C(C=CC6=C(C7=CC=C(N)C=C7)C=C(C8=CC=C(N)C=C8)C(C=C9)=C6%10)C%10=C9C(C%11=CC=C(N)C=C%11)=C5)C=C4)=CS3)N1CCCCCCCC)=C(C%12=CC(C=O)=CS%12)N(CCCCCCCC)C2=O
0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,6.0,4.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,1.0,14.0,2.0,2.0,0.0,0.0,1.0,0.0,19.0,4.0,2.0,6.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,14.0,28.0,10.0,22.0,8.0,4.0,122.09,913.4059327480002,0.045454545454545456,0.07575757575757576,0.8484848484848485,50.0,O=C1C(C2=C(C3=CC=C(/C=N/C4=CC=C(C5=CC(C6=CC=C(N)C=C6)=CC(C7=CC=C(N)C=C7)=C5)C=C4)S3)N1CCCCCCCC)=C(C8=CC(C=O)=CS8)N(CCCCCCCC)C2=O
4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.0,6.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,22.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,28.0,3.0,0.0,0.0,0.0,1.0,0.0,32.0,5.0,3.0,12.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,2.0,12.0,23.0,5.0,7.0,5.0,6.0,107.49000000000001,796.3202119,0.016129032258064516,0.06451612903225806,0.9193548387096774,251.0,NC1=CC=C(C2=CC=C3C(C4(C5=C3C=CC(C6=CC=C(N)C=C6)=C5)C7=CC(C8=CC=C(N)C=C8)=CC=C7C9=C4C=C(C%10=CC=C(/N=C/C%11=CC=C(C=O)C=C%11)C=C%10)C=C9)=C2)C=C1
6.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,3.0,1.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,18.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,11.0,21.0,7.0,8.0,6.0,4.0,112.97999999999999,634.0852479800001,0.1,0.05,0.825,768.0,O=CC(C=C1)=CC=C1[Sb](C2=CC=C(/C=N/C3=CC=C(C4=CC(O)=C(N)C=C4)C=C3O)C=C2)C5=CC=C(C=O)C=C5
6.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,20.0,1.0,0.0,0.0,0.0,1.0,0.0,20.0,1.0,1.0,4.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,3.0,11.0,21.0,5.0,8.0,4.0,2.0,72.52,602.09541874,0.05263157894736842,0.05263157894736842,0.868421052631579,393.0,O=CC1=CC=C([Sb](C2=CC=C(C=C2)C=O)C3=CC=C(C=C3)/C=N/C4=CC=C(C=C4[H])C5=CC([H])=C(C=C5)N)C=C1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,15.0,10.0,2.0,8.0,6.0,139.84,454.10312827199994,0.23529411764705882,0.0,0.7058823529411765,40.0,OC1=CC2=C(C=C(O)C(O)=C3)C3=C(C=C(OB(C4=CC=C(B(O)O)C=C4)O5)C5=C6)C6=C2C=C1O
